,item_id,method,question,answer_key,answer_text,options,context_id,title,is_vietnam,bloom,wh_type,verifier_score
22,itm_9ce2fb7d0ec3,rule_based,Ai thực hiện Đế quốc Ottoman?,D,Ertuğrul Gazi,"[{'label': 'A', 'text': 'Edmund Spencer', 'is_correct': False, 'entity_type': 'PER', 'provenance': 'kb'}, {'label': 'B', 'text': 'Thomas Howard', 'is_correct': False, 'entity_type': 'PER', 'provenance': 'kb'}, {'label': 'C', 'text': 'John', 'is_correct': False, 'entity_type': 'PER', 'provenance': 'kb'}, {'label': 'D', 'text': 'Ertuğrul Gazi', 'is_correct': True, 'entity_type': 'PER', 'provenance': 'context_span'}]",ctx_82de44a2efd4,Đế quốc Ottoman,False,nhan_biet,nhan_vat,0.8946
23,itm_a78361605432,rule_based,Sự kiện Đế quốc Ottoman diễn ra vào năm nào?,A,1683,"[{'label': 'A', 'text': '1683', 'is_correct': True, 'entity_type': 'YEAR', 'provenance': 'context_span'}, {'label': 'B', 'text': '1623', 'is_correct': False, 'entity_type': 'YEAR', 'provenance': 'kb'}, {'label': 'C', 'text': '1604', 'is_correct': False, 'entity_type': 'YEAR', 'provenance': 'kb'}, {'label': 'D', 'text': '1648', 'is_correct': False, 'entity_type': 'YEAR', 'provenance': 'kb'}]",ctx_cf5a62bdf17d,Đế quốc Ottoman,False,nhan_biet,thoi_gian,0.8912
24,itm_249dbce0175d,rag_llm,Đế quốc Đức được tuyên bố thiết lập vào ngày nào?,C,18 tháng 1 năm 1871,"[{'label': 'A', 'text': '18 tháng 1 năm 1881', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': '1 tháng 1 năm 1871', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': '18 tháng 1 năm 1871', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': '18 tháng 1 năm 1866', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_46bb7cb72ff0,Đế quốc Đức,False,nhan_biet,thoi_gian,0.8959
25,itm_67b5b9c56199,vit5_ft,Chính sách của Elizabeth là gì?,D,ban đất cho các cận thần và ngăn chặn những người chống đối thiết lập hậu cứ cho Tây Ban Nha tấn công nước Anh,"[{'label': 'A', 'text': 'Gerald', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Ireland', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Chính', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'ban đất cho các cận thần và ngăn chặn những người chống đối thiết lập hậu cứ cho Tây Ban Nha tấn công nước Anh', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}]",ctx_84e6671f0a68,Elizabeth I của Anh,False,thong_hieu,su_kien,0.8533
26,itm_76d7745f3a84,vit5_ft,Điều gì đã được các tín hữu Kháng Cách sùng tín?,C,Đạo luật Settlement and Uniformity năm 1559,"[{'label': 'A', 'text': 'Thật', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Settlement', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Đạo luật Settlement and Uniformity năm 1559', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': 'Việc Elizabeth', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_a024ec247311,Elizabeth I của Anh,False,thong_hieu,su_kien,0.8355
27,itm_b8e074a85f12,vit5_ft,Mục đích của Ridolfi là gì?,D,ám sát Elizabeth để tôn Mary lên ngôi,"[{'label': 'A', 'text': 'Babington', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'năm 1570  năm', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Fotheringhay', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'ám sát Elizabeth để tôn Mary lên ngôi', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}]",ctx_6abb8b07d3dd,Elizabeth I của Anh,False,thong_hieu,su_kien,0.8275
28,itm_08b1819e89ed,vit5_ft,Ai là người duy trì lòng trung thành với lương tâm và khát vọng của mình?,D,Elizabeth,"[{'label': 'A', 'text': 'Scotland', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Pháp', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Thái', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Elizabeth', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}]",ctx_bb43ab4618e7,Elizabeth I của Anh,False,thong_hieu,su_kien,0.8395
29,itm_d0cc65ede8ee,vit5_ft,Cố vấn trưởng của Nữ vương Elizabeth là ai?,B,Sir William Cecil,"[{'label': 'A', 'text': 'Công', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Sir William Cecil', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'C', 'text': 'Hội đồng Tư vấn mới', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Dưới', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_ae6392432326,Elizabeth I của Anh,False,thong_hieu,su_kien,0.8312
30,itm_638b34b49b76,vit5_ft,Ai là người lên ngôi vua năm 1369?,C,Nhật Lễ,"[{'label': 'A', 'text': 'Trần Dụ Tông', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'năm 1369  vợ Dương Khương làm con hát trong cung', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Nhật Lễ', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': 'Trần Nghệ Tông', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_29054d8747a9,Hồ Quý Ly,True,thong_hieu,su_kien,0.822
31,itm_c6b4c711cc51,vit5_ft,Vị trí của sông Lạch Trường vào tháng 3 năm 1380 là ở đâu?,B,sông Ngu,"[{'label': 'A', 'text': 'Đỗ Tử Bình chỉ huy quân bộ đi vào Thanh Hóa để chống giữ  tháng 5 cùng năm', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'sông Ngu', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'C', 'text': 'Quý Ly', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Lê Quý Ly được lệnh thống lĩnh quân thủy', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_5cd8e6f0405c,Hồ Quý Ly,True,thong_hieu,su_kien,0.8178
32,itm_33945308d773,vit5_ft,"Nguyễn Kha, Lê Lặc là ai?",B,tướng chỉ huy quân Thiết Giáp,"[{'label': 'A', 'text': 'Nguyễn Vân Nhi', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'tướng chỉ huy quân Thiết Giáp', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'C', 'text': 'bèn giả vờ vi hành về Yên Sinh', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Thượng hoàng nghe vậy', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_dea1fcdcc231,Hồ Quý Ly,True,thong_hieu,su_kien,0.8262
33,itm_bb47596d8191,vit5_ft,Vì sao phong trào vừa đạt đỉnh điểm thì đã chấm dứt?,B,"một cuộc xung đột bạo lực tại thị xã Chauri Chaura, bang Uttar Pradesh","[{'label': 'A', 'text': 'từ chối không đóng thuế và huỷ bỏ những danh hiệu', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'một cuộc xung đột bạo lực tại thị xã Chauri Chaura, bang Uttar Pradesh', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'C', 'text': 'các sản phẩm Anh  từ chức không làm cho chính quyền', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'huy chương Anh', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_a4385c218212,Mahatma Gandhi,False,thong_hieu,nguyen_nhan,0.8548
34,itm_9bf84b585de5,vit5_ft,Vì sao Quốc hội không nghe lời Gandhi?,D,"những người cầm đầu không những muốn lập chính quyền nhanh như có thể khi người Anh trao quyền lại, mà còn muốn ngăn cản Mohammed Ali Jinnah và Liên minh Hồi giáo đạt vị trí ngang hàng với đảng Quốc dân Đại hội","[{'label': 'A', 'text': 'Quốc', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Gandhi', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'Muslim League', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'những người cầm đầu không những muốn lập chính quyền nhanh như có thể khi người Anh trao quyền lại, mà còn muốn ngăn cản Mohammed Ali Jinnah và Liên minh Hồi giáo đạt vị trí ngang hàng với đảng Quốc dân Đại hội', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}]",ctx_645806e0a496,Mahatma Gandhi,False,thong_hieu,nguyen_nhan,0.8463
35,itm_9cfb66e44654,vit5_ft,"Vì sao trong thời gian tại Luân Đôn, Gandhi đã chịu ảnh hưởng của điều gì?",C,"ông chịu ảnh hưởng của lời nguyện với bà mẹ trước mặt một vị tăng Kì-na giáo là Becharji, đó là giữ giới luật Ấn Độ giáo không ăn thịt và uống rượu sau khi rời Ấn Độ","[{'label': 'A', 'text': 'Chí Tôn', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'College Luân Đôn', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'ông chịu ảnh hưởng của lời nguyện với bà mẹ trước mặt một vị tăng Kì-na giáo là Becharji, đó là giữ giới luật Ấn Độ giáo không ăn thịt và uống rượu sau khi rời Ấn Độ', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': 'Thông Thiên', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_287becb0f55a,Mahatma Gandhi,False,thong_hieu,nguyen_nhan,0.8439
36,itm_299b2817b7be,vit5_ft,Mục đích của Mohandas Karamchand Gandhi là gì?,A,chỉ đạo cuộc kháng chiến chống chế độ thực dân của Đế quốc Anh và giành độc lập cho Ấn Độ,"[{'label': 'A', 'text': 'chỉ đạo cuộc kháng chiến chống chế độ thực dân của Đế quốc Anh và giành độc lập cho Ấn Độ', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'B', 'text': 'Nguyên', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'anh hùng dân tộc Ấn Độ  30 tháng 1 năm 1948', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'American Civil Rights Movement', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_2f37c7938419,Mahatma Gandhi,False,thong_hieu,su_kien,0.8174
37,itm_50b44c69df3e,vit5_ft,Dự thảo pháp luật được Hội đồng lập pháp Natal đề nghị nhằm mục đích gì?,C,loại bỏ quyền bầu cử của người di dân Ấn Độ,"[{'label': 'A', 'text': 'Durban', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Ấn Độ', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'loại bỏ quyền bầu cử của người di dân Ấn Độ', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': 'Gandhi', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_ac9bb0f2a6de,Mahatma Gandhi,False,thong_hieu,su_kien,0.8319
38,itm_8ded25f7eed4,vit5_ft,Những nơi người Mông bại trận lúc bấy giờ là nơi nào?,B,Ai Cập,"[{'label': 'A', 'text': 'Indonesia', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Ai Cập', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'C', 'text': 'Trung Hoa', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Nguyên', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_89d6e1a25cea,Nhà Trần,True,thong_hieu,su_kien,0.8432
39,itm_ebfdb22eb2fc,vit5_ft,Ai là người soạn bộ sử đầu tiên của Việt Nam?,A,Lê Văn Hưu,"[{'label': 'A', 'text': 'Lê Văn Hưu', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'B', 'text': 'đức độ và có tài ứng đối  Chu Văn An', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'một bậc cao hiền nêu gương thanh liêm', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'D', 'text': 'Nguyên', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_790e0481b403,Nhà Trần,True,thong_hieu,su_kien,0.8419
40,itm_0a53f49c5849,vit5_ft,Điều gì đã ghi dấu cho sự phục hồi nền quân chủ của nước Pháp?,C,ghi dấu rằng thời kỳ hiện đại của nước Pháp khởi đầu bằng một tội ác,"[{'label': 'A', 'text': 'Thiên Chúa', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'B', 'text': 'Michelet', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}, {'label': 'C', 'text': 'ghi dấu rằng thời kỳ hiện đại của nước Pháp khởi đầu bằng một tội ác', 'is_correct': True, 'entity_type': None, 'provenance': 'context_span'}, {'label': 'D', 'text': 'Histoire', 'is_correct': False, 'entity_type': None, 'provenance': 'generated'}]",ctx_bc28655c4d4c,Louis XVI của Pháp,False,van_dung,y_nghia,0.8065
